"player_id","firstName","lastName","nationality","birthCity","primaryPosition","birthDate","link"
"8473569","Jan","Mursak","SVN","Maribor","LW",1988-01-20,"/api/v1/people/8473569"
"8474218","Jason","Demers","CAN","Dorval","D",1988-06-09,"/api/v1/people/8474218"
"8470061","Derek","Meech","CAN","Winnipeg","D",1984-04-21,"/api/v1/people/8470061"
"8460743","Tomas","Holmstrom","SWE","Pitea","LW",1973-01-23,"/api/v1/people/8460743"
"8468509","Niklas","Kronwall","SWE","Stockholm","D",1981-01-12,"/api/v1/people/8468509"
"8475193","Tomas","Tatar","SVK","Ilava","LW",1990-12-01,"/api/v1/people/8475193"
"8467856","Brian","Rafalski","USA","Dearborn","D",1973-09-28,"/api/v1/people/8467856"
"8449645","Mike","Modano","USA","Livonia","C",1970-06-07,"/api/v1/people/8449645"
"8467876","Henrik","Sedin","SWE","Ornskoldsvik","C",1980-09-26,"/api/v1/people/8467876"
"8471859","Sergei","Kostitsyn","BLR","Novopolotsk","LW",1987-03-20,"/api/v1/people/8471859"
"8467875","Daniel","Sedin","SWE","Ornskoldsvik","LW",1980-09-26,"/api/v1/people/8467875"
"8467330","David","Legwand","USA","Detroit","C",1980-08-17,"/api/v1/people/8467330"
"8468485","Raffi","Torres","CAN","Toronto","LW",1981-10-08,"/api/v1/people/8468485"
"8474569","Colin","Wilson","USA","Greenwich","C",1989-10-20,"/api/v1/people/8474569"
"8471498","Jannik","Hansen","DNK","Rødovre","RW",1986-03-15,"/api/v1/people/8471498"
"8466141","Roberto","Luongo","CAN","Montreal","G",1979-04-04,"/api/v1/people/8466141"
"8468064","Martin","Erat","CZE","Trebic","RW",1981-08-29,"/api/v1/people/8468064"
"8467370","Mike","Fisher","CAN","Peterborough","C",1980-06-05,"/api/v1/people/8467370"
"8468162","Jerred","Smithson","CAN","Vernon","C",1979-02-04,"/api/v1/people/8468162"
"8470600","Ryan","Suter","USA","Madison","D",1985-01-21,"/api/v1/people/8470600"
"8471811","Cal","O'Reilly","CAN","Toronto","C",1986-09-30,"/api/v1/people/8471811"
"8470642","Shea","Weber","CAN","Sicamous","D",1985-08-14,"/api/v1/people/8470642"
"8470620","Jeff","Tambellini","CAN","Calgary","LW",1984-04-13,"/api/v1/people/8470620"
"8474096","Nick","Spaling","CAN","Palmerston","C",1988-09-19,"/api/v1/people/8474096"
"8460719","Steve","Sullivan","CAN","Timmins","LW",1974-07-06,"/api/v1/people/8460719"
"8470054","Keith","Ballard","USA","Baudette","D",1982-11-26,"/api/v1/people/8470054"
"8470274","Chris","Higgins","USA","Smithtown","LW",1983-06-02,"/api/v1/people/8470274"
"8474570","Cody","Hodgson","CAN","Toronto","C",1990-02-18,"/api/v1/people/8474570"
"8469465","Dan","Hamhuis","CAN","Smithers","D",1982-12-13,"/api/v1/people/8469465"
"8464957","J-P","Dumont","CAN","Montreal","RW",1978-04-01,"/api/v1/people/8464957"
"8474094","Matt","Halischuk","CAN","Toronto","RW",1988-06-01,"/api/v1/people/8474094"
"8469547","Jordin","Tootoo","CAN","Churchill","RW",1983-02-02,"/api/v1/people/8469547"
"8473608","Blake","Geoffrion","USA","Plantation","C",1988-02-03,"/api/v1/people/8473608"
"8469626","Andrew","Alberts","USA","Minneapolis","D",1981-06-30,"/api/v1/people/8469626"
"8465202","Sami","Salo","FIN","Turku","D",1974-09-02,"/api/v1/people/8465202"
"8470616","Ryan","Kesler","USA","Livonia","C",1984-08-31,"/api/v1/people/8470616"
"8470839","Shane","O'Brien","CAN","Port Hope","D",1983-08-09,"/api/v1/people/8470839"
"8467463","Mikael","Samuelsson","SWE","Mariefred","RW",1976-12-23,"/api/v1/people/8467463"
"8470310","Aaron","Rome","CAN","Nesbitt","D",1983-09-27,"/api/v1/people/8470310"
"8470630","Kevin","Klein","CAN","Kitchener","D",1984-12-13,"/api/v1/people/8470630"
"8471664","Mason","Raymond","CAN","Cochrane","LW",1985-09-17,"/api/v1/people/8471664"
"8471268","Victor","Oreskovich","CAN","Whitby","RW",1986-08-15,"/api/v1/people/8471268"
"8471887","Patric","Hornqvist","SWE","Sollentuna","RW",1987-01-01,"/api/v1/people/8471887"
"8471469","Pekka","Rinne","FIN","Kempele","G",1982-11-03,"/api/v1/people/8471469"
"8470358","Alexandre","Burrows","CAN","Pincourt","LW",1981-04-11,"/api/v1/people/8470358"
"8471742","Cody","Franson","CAN","Sicamous","D",1987-08-08,"/api/v1/people/8471742"
"8471303","Alexander","Edler","SWE","Ostersund","D",1986-04-21,"/api/v1/people/8471303"
"8470654","Maxim","Lapierre","CAN","Saint-Léonard","C",1985-03-29,"/api/v1/people/8470654"
"8474164","Jonathon","Blum","USA","Long Beach","D",1989-01-30,"/api/v1/people/8474164"
"8469598","Kevin","Bieksa","CAN","Grimsby","D",1981-06-16,"/api/v1/people/8469598"
"8469555","Christian","Ehrhoff","DEU","Moers","D",1982-07-06,"/api/v1/people/8469555"
"8468208","Joel","Ward","CAN","North York","RW",1980-12-02,"/api/v1/people/8468208"
"8471741","Teemu","Laakso","FIN","Tuusula","D",1987-08-27,"/api/v1/people/8471741"
"8474580","Chet","Pickard","CAN","Moncton","G",1989-11-29,"/api/v1/people/8474580"
"8474535","Chris","Mueller","USA","West Seneca","C",1986-03-06,"/api/v1/people/8474535"
"8474629","Shawn","Lalonde","CAN","Ottawa","D",1990-03-10,"/api/v1/people/8474629"
"8474625","Jimmy","Hayes","USA","Dorchester","RW",1989-11-21,"/api/v1/people/8474625"
"8470666","Daniel","Carcillo","CAN","King City","LW",1985-01-28,"/api/v1/people/8470666"
"8476403","Klas","Dahlbeck","SWE","Katrineholm","D",1991-07-06,"/api/v1/people/8476403"
"8473537","Viktor","Stalberg","SWE","Gothenburg","LW",1986-01-17,"/api/v1/people/8473537"
"8477225","Jared","Coreau","CAN","Perth","G",1991-11-05,"/api/v1/people/8477225"
"8475323","Marcus","Kruger","SWE","Stockholm","C",1990-05-27,"/api/v1/people/8475323"
"8471769","Niklas","Hjalmarsson","SWE","Eksjo","D",1987-06-06,"/api/v1/people/8471769"
"8474679","Gustav","Nyquist","SWE","Halmstad","RW",1989-09-01,"/api/v1/people/8474679"
"8471245","Dave","Bolland","CAN","Mimico","C",1986-06-05,"/api/v1/people/8471245"
"8475204","Brandon","Pirri","CAN","Toronto","C",1991-04-10,"/api/v1/people/8475204"
"8475650","Brandon","Bollig","USA","St. Charles","LW",1987-01-31,"/api/v1/people/8475650"
"8470281","Duncan","Keith","CAN","Winnipeg","D",1983-07-16,"/api/v1/people/8470281"
"8474168","Joakim","Andersson","SWE","Munkedal","C",1989-02-05,"/api/v1/people/8474168"
"8476381","Andrew","Shaw","CAN","Belleville","RW",1991-07-20,"/api/v1/people/8476381"
"8468927","Steve","Montador","CAN","Vancouver","D",1979-12-21,"/api/v1/people/8468927"
"8466148","Marian","Hossa","SVK","Stará Lubovna","RW",1979-01-12,"/api/v1/people/8466148"
"8470724","Kyle","Quincey","CAN","Kitchener","D",1985-08-12,"/api/v1/people/8470724"
"8465058","Michal","Rozsival","CZE","Vlasim","D",1978-09-03,"/api/v1/people/8465058"
"8474727","Ben","Smith","USA","Winston-Salem","RW",1988-07-11,"/api/v1/people/8474727"
"8470607","Brent","Seabrook","CAN","Richmond","D",1985-04-20,"/api/v1/people/8470607"
"8471254","Bryan","Bickell","CAN","Bowmanville","LW",1986-03-09,"/api/v1/people/8471254"
"8475214","Jeremy","Morin","USA","Auburn","LW",1991-04-16,"/api/v1/people/8475214"
"8470645","Corey","Crawford","CAN","Montreal","G",1984-12-31,"/api/v1/people/8470645"
"8476431","Adam","Clendening","USA","Niagara Falls","D",1992-10-26,"/api/v1/people/8476431"
"8475181","Nick","Leddy","USA","Eden Prairie","D",1991-03-20,"/api/v1/people/8475181"
"8469544","Patrick","Sharp","CAN","Winnipeg","LW",1981-12-27,"/api/v1/people/8469544"
"8469665","Johnny","Oduya","SWE","Stockholm","D",1981-10-01,"/api/v1/people/8469665"
"8473564","Michael","Frolik","CZE","Kladno","RW",1988-02-17,"/api/v1/people/8473564"
"8473604","Jonathan","Toews","CAN","Winnipeg","C",1988-04-29,"/api/v1/people/8473604"
"8476438","Brandon","Saad","USA","Pittsburgh","LW",1992-10-27,"/api/v1/people/8476438"
"8477059","Damien","Brunner","CHE","Zürich","RW",1986-03-09,"/api/v1/people/8477059"
"8474141","Patrick","Kane","USA","Buffalo","RW",1988-11-19,"/api/v1/people/8474141"
"8475431","Henrik","Karlsson","SWE","Tumba","G",1983-11-27,"/api/v1/people/8475431"
"8469470","Carlo","Colaiacovo","CAN","Toronto","D",1983-01-27,"/api/v1/people/8469470"
"8475114","Jordan","Pearce","USA","Anchorage","G",1986-10-10,"/api/v1/people/8475114"
"8475598","Ryan","Stanton","CAN","St. Albert","D",1989-07-20,"/api/v1/people/8475598"
"8475153","Dylan","Olsen","CAN","Salt Lake City","D",1991-01-03,"/api/v1/people/8475153"
"8469992","Sheldon","Brookbank","CAN","Lanigan","D",1980-10-03,"/api/v1/people/8469992"
"8462129","Michal","Handzus","SVK","Banská Bystrica","C",1977-03-11,"/api/v1/people/8462129"
"8471719","Matt","Kassian","CAN","Edmonton","LW",1986-10-28,"/api/v1/people/8471719"
"8467496","Andrei","Markov","RUS","Voskresensk","D",1978-12-20,"/api/v1/people/8467496"
"8467493","Chris","Neil","CAN","Flesherton","RW",1979-06-18,"/api/v1/people/8467493"
"8475797","Jarred","Tinordi","USA","Burnsville","D",1992-02-20,"/api/v1/people/8475797"
"8471679","Carey","Price","CAN","Anahim Lake","G",1987-08-16,"/api/v1/people/8471679"
"8476851","Alex","Galchenyuk","USA","Milwaukee","C",1994-02-12,"/api/v1/people/8476851"
"8474157","Max","Pacioretty","USA","New Canaan","LW",1988-11-20,"/api/v1/people/8474157"
"8475164","Jakob","Silfverberg","SWE","Gävle","RW",1990-10-13,"/api/v1/people/8475164"
"8471283","Brandon","Prust","CAN","London","LW",1984-03-16,"/api/v1/people/8471283"
"8469521","Tomas","Plekanec","CZE","Kladno","C",1982-10-31,"/api/v1/people/8469521"
"8467407","Brian","Gionta","USA","Rochester","RW",1979-01-18,"/api/v1/people/8467407"
"8473468","Eric","Gryba","CAN","Saskatoon","D",1988-04-14,"/api/v1/people/8473468"
"8473588","Erik","Condra","USA","Trenton","RW",1986-08-06,"/api/v1/people/8473588"
"8476419","Jean-Gabriel","Pageau","CAN","Ottawa","C",1992-11-11,"/api/v1/people/8476419"
"8473466","Ryan","White","CAN","Brandon","C",1988-03-17,"/api/v1/people/8473466"
"8475848","Brendan","Gallagher","CAN","Edmonton","RW",1992-05-06,"/api/v1/people/8475848"
"8476459","Mika","Zibanejad","SWE","Huddinge","C",1993-04-18,"/api/v1/people/8476459"
"8470599","Milan","Michalek","CZE","Jindrichuv Hradec","LW",1984-12-07,"/api/v1/people/8470599"
"8475254","Gabriel","Dumont","CAN","Ville Degelis","C",1990-10-06,"/api/v1/people/8475254"
"8471296","Alexei","Emelin","RUS","Togliatti","D",1986-04-25,"/api/v1/people/8471296"
"8475174","Jared","Cowen","CAN","Saskatoon","D",1991-01-25,"/api/v1/people/8475174"
"8467831","Jeff","Halpern","USA","Washington","C",1976-05-03,"/api/v1/people/8467831"
"8467950","Craig","Anderson","USA","Park Ridge","G",1981-05-21,"/api/v1/people/8467950"
"8475739","Michael","Bournival","CAN","Shawinigan","LW",1992-05-31,"/api/v1/people/8475739"
"8470760","Marc","Methot","CAN","Ottawa","D",1985-06-21,"/api/v1/people/8470760"
"8471299","Peter","Regin","DNK","Herning","C",1986-04-16,"/api/v1/people/8471299"
"8474605","Patrick","Wiercioch","CAN","Burnaby","D",1990-09-12,"/api/v1/people/8474605"
"8474884","Mike","Hoffman","CAN","Kitchener","LW",1989-11-24,"/api/v1/people/8474884"
"8471976","David","Desharnais","CAN","Laurier-Station","C",1986-09-14,"/api/v1/people/8471976"
"8474688","Greg","Pateryn","USA","Sterling Heights","D",1990-06-20,"/api/v1/people/8474688"
"8470324","Josh","Gorges","CAN","Kelowna","D",1984-08-14,"/api/v1/people/8470324"
"8474250","Zack","Smith","CAN","Maple Creek","LW",1988-04-05,"/api/v1/people/8474250"
"8474134","Yannick","Weber","CHE","Morges","D",1988-09-23,"/api/v1/people/8474134"
"8474056","P.K.","Subban","CAN","Toronto","D",1989-05-13,"/api/v1/people/8474056"
"8464956","Chris","Phillips","CAN","Calgary","D",1978-03-09,"/api/v1/people/8464956"
"8476195","Cory","Conacher","CAN","Burlington","C",1989-12-14,"/api/v1/people/8476195"
"8476470","Nathan","Beaulieu","CAN","Strathroy","D",1992-12-05,"/api/v1/people/8476470"
"8475183","Louis","Leblanc","CAN","Pointe-Claire","C",1991-01-26,"/api/v1/people/8475183"
"8468635","Travis","Moen","CAN","Stewart Valley","LW",1982-04-06,"/api/v1/people/8468635"
"8471504","Rene","Bourque","CAN","Lac La Biche","RW",1981-12-10,"/api/v1/people/8471504"
"8471229","Petteri","Nokelainen","FIN","Imatra","C",1986-01-16,"/api/v1/people/8471229"
"8471663","Mike","Blunden","CAN","Toronto","RW",1986-12-15,"/api/v1/people/8471663"
"8471862","Colin","Greening","CAN","St. John's","C",1986-03-09,"/api/v1/people/8471862"
"8458951","Sergei","Gonchar","RUS","Chelyabinsk","D",1974-04-13,"/api/v1/people/8458951"
"8474775","Robert","Mayer","CZE","Havirov","G",1989-10-09,"/api/v1/people/8474775"
"8474578","Erik","Karlsson","SWE","Landsbro","D",1990-05-31,"/api/v1/people/8474578"
"8470378","Andre","Benoit","CAN","St. Albert","D",1984-01-06,"/api/v1/people/8470378"
"8476244","Raphael","Diaz","CHE","Baar","D",1986-01-09,"/api/v1/people/8476244"
"8471670","Guillaume","Latendresse","CAN","Ste-Catherine","LW",1987-05-24,"/api/v1/people/8471670"
"8474068","Kyle","Turris","CAN","New Westminster","C",1989-08-14,"/api/v1/people/8474068"
"8474024","Jim","O'Brien","USA","Maplewood","C",1989-01-29,"/api/v1/people/8474024"
"8474189","Lars","Eller","DNK","Rodovre","C",1989-05-08,"/api/v1/people/8474189"
"8469474","Colby","Armstrong","CAN","Lloydminster","RW",1982-11-23,"/api/v1/people/8469474"
"8460621","Daniel","Alfredsson","SWE","Gothenburg","RW",1972-12-11,"/api/v1/people/8460621"
"8465914","Francis","Bouillon","USA","New York City","D",1975-10-17,"/api/v1/people/8465914"
"8475913","Mark","Stone","CAN","Winnipeg","RW",1992-05-13,"/api/v1/people/8475913"
"8476205","Stephane","Da Costa","FRA","Paris","C",1989-07-11,"/api/v1/people/8476205"
"8474683","Derek","Grant","CAN","Abbotsford","C",1990-04-20,"/api/v1/people/8474683"
"8476386","Shane","Prince","USA","Rochester","LW",1992-11-16,"/api/v1/people/8476386"
"8475661","Dave","Dziurzynski","CAN","Lloydminster","LW",1989-10-06,"/api/v1/people/8475661"
"8476477","Matt","Puempel","CAN","Windsor","LW",1993-01-24,"/api/v1/people/8476477"
"8476474","Stefan","Noesen","USA","Plano","RW",1993-02-12,"/api/v1/people/8476474"
"8476879","Cody","Ceci","CAN","Ottawa","D",1993-12-21,"/api/v1/people/8476879"
"8474855","Nathan","Lawson","CAN","Calgary","G",1983-09-29,"/api/v1/people/8474855"
"8474697","Mark","Borowiecki","CAN","Ottawa","D",1989-07-12,"/api/v1/people/8474697"
"8469514","Peter","Budaj","SVK","Banská Bystrica","G",1982-09-18,"/api/v1/people/8469514"
"8467336","Mike","Rupp","USA","Cleveland","LW",1980-01-13,"/api/v1/people/8467336"
"8470104","Tom","Gilbert","USA","Bloomington","D",1983-01-10,"/api/v1/people/8470104"
"8470153","Pierre-Marc","Bouchard","CAN","Sherbrooke","C",1984-04-27,"/api/v1/people/8470153"
"8474716","Jared","Spurgeon","CAN","Edmonton","D",1989-11-29,"/api/v1/people/8474716"
"8473504","Cal","Clutterbuck","CAN","Welland","RW",1987-11-18,"/api/v1/people/8473504"
"8475722","Jason","Zucker","USA","Newport Beach","LW",1992-01-16,"/api/v1/people/8475722"
"8473992","Justin","Falk","CAN","Snowflake","D",1988-10-11,"/api/v1/people/8473992"
"8476463","Jonas","Brodin","SWE","Karlstad","D",1993-07-12,"/api/v1/people/8476463"
"8469459","Mikko","Koivu","FIN","Turku","C",1983-03-12,"/api/v1/people/8469459"
"8470803","Kyle","Brodziak","CAN","St. Paul","C",1984-05-25,"/api/v1/people/8470803"
"8470886","Clayton","Stoner","CAN","Port McNeill","D",1985-02-19,"/api/v1/people/8470886"
"8475613","Nate","Prosser","USA","Elk River","D",1986-05-07,"/api/v1/people/8475613"
"8469820","Zenon","Konopka","CAN","Niagara on the Lake","C",1981-01-02,"/api/v1/people/8469820"
"8469548","Ray","Emery","CAN","Hamilton","G",1982-09-28,"/api/v1/people/8469548"
"8469506","Jason","Pominville","USA","Repentigny","RW",1982-11-30,"/api/v1/people/8469506"
"8474618","Marco","Scandella","CAN","Montreal","D",1990-02-23,"/api/v1/people/8474618"
"8470216","Josh","Harding","CAN","Regina","G",1984-06-18,"/api/v1/people/8470216"
"8475745","Charlie","Coyle","USA","E. Weymouth","C",1992-03-02,"/api/v1/people/8475745"
"8464989","Matt","Cullen","USA","Virginia","C",1976-11-02,"/api/v1/people/8464989"
"8473404","Niklas","Backstrom","FIN","Helsinki","G",1978-02-13,"/api/v1/people/8473404"
"8475798","Mikael","Granlund","FIN","Oulu","RW",1992-02-26,"/api/v1/people/8475798"
"8469542","Stephane","Veilleux","CAN","Beauceville","LW",1981-11-16,"/api/v1/people/8469542"
"8471352","Jake","Dowell","USA","Eau Claire","C",1985-03-04,"/api/v1/people/8471352"
"8475757","Brett","Bulmer","CAN","Prince George","RW",1992-04-26,"/api/v1/people/8475757"
"8470074","Jeff","Deslauriers","CAN","St-Jean-Richelieu","G",1984-05-15,"/api/v1/people/8470074"
"8474077","Carson","McMillan","CAN","Brandon","RW",1988-09-10,"/api/v1/people/8474077"
"8471885","Chad","Rau","USA","Eden Prairie","C",1987-01-18,"/api/v1/people/8471885"
"8476856","Matt","Dumba","CAN","Regina","D",1994-07-25,"/api/v1/people/8476856"
"8475311","Darcy","Kuemper","CAN","Saskatoon","G",1990-05-05,"/api/v1/people/8475311"
"8476481","Zack","Phillips","CAN","Fredericton","C",1992-10-28,"/api/v1/people/8476481"
"8476235","Justin","Fontaine","CAN","Bonnyville","RW",1987-11-06,"/api/v1/people/8476235"
"8473445","Kyle","Medvec","USA","Westminster","D",1988-06-16,"/api/v1/people/8473445"
"8473618","Mathieu","Perreault","CAN","Drummondville","C",1988-01-05,"/api/v1/people/8473618"
"8469639","Brooks","Laich","CAN","Wawota","C",1983-06-23,"/api/v1/people/8469639"
"8459429","Jason","Arnott","CAN","Collingwood","C",1974-10-11,"/api/v1/people/8459429"
"8474590","John","Carlson","USA","Natick","D",1990-01-10,"/api/v1/people/8474590"
"8471242","Mike","Green","CAN","Calgary","D",1985-10-12,"/api/v1/people/8471242"
"8471240","Jeff","Schultz","CAN","Calgary","D",1986-02-25,"/api/v1/people/8471240"
"8464979","Marco","Sturm","DEU","Dingolfing","LW",1978-09-08,"/api/v1/people/8464979"
"8468611","Matt","Hendricks","USA","Blaine","LW",1981-06-17,"/api/v1/people/8468611"
"8466158","Scott","Hannan","CAN","Richmond","D",1979-01-23,"/api/v1/people/8466158"
"8467365","John","Erskine","CAN","Kingston","D",1980-06-26,"/api/v1/people/8467365"
"8470159","Boyd","Gordon","CAN","Unity","C",1983-10-19,"/api/v1/people/8470159"
"8473991","Karl","Alzner","CAN","Burnaby","D",1988-09-24,"/api/v1/people/8473991"
"8470120","Alexander","Semin","RUS","Krasnojarsk","RW",1984-03-03,"/api/v1/people/8470120"
"8469770","Dennis","Wideman","CAN","Kitchener","D",1983-03-20,"/api/v1/people/8469770"
"8468846","Tyler","Sloan","CAN","Calgary","D",1981-03-15,"/api/v1/people/8468846"
"8465059","Matt","Bradley","CAN","Stittsville","RW",1978-06-13,"/api/v1/people/8465059"
"8473913","Sean","Collins","USA","Troy","D",1983-10-30,"/api/v1/people/8473913"
"8473911","Steven","Pinizzotto","CAN","Mississauga","RW",1984-04-26,"/api/v1/people/8473911"
"8471214","Alex","Ovechkin","RUS","Moscow","LW",1985-09-17,"/api/v1/people/8471214"
"8474651","Braden","Holtby","CAN","Lloydminster","G",1989-09-16,"/api/v1/people/8474651"
"8473563","Nicklas","Backstrom","SWE","Gävle","C",1987-11-23,"/api/v1/people/8473563"
"8471780","Patrick","McNeill","CAN","Strathroy","D",1987-03-17,"/api/v1/people/8471780"
"8470294","DJ","King","CAN","Meadow Lake","LW",1984-06-27,"/api/v1/people/8470294"
"8474291","Jay","Beagle","CAN","Calgary","C",1985-10-16,"/api/v1/people/8474291"
"8473607","Michal","Neuvirth","CZE","Ústí nad Labem","G",1988-03-23,"/api/v1/people/8473607"
"8458590","Mike","Knuble","USA","Toronto","RW",1972-07-04,"/api/v1/people/8458590"
"8466251","Jason","Chimera","CAN","Edmonton","LW",1979-05-02,"/api/v1/people/8466251"
"8470611","Eric","Fehr","CAN","Winkler","C",1985-09-07,"/api/v1/people/8470611"
"8475149","Marcus","Johansson","SWE","Landskrona","LW",1990-10-06,"/api/v1/people/8475149"
"8473936","Kirk","MacDonald","CAN","Victoria","LW",1983-12-18,"/api/v1/people/8473936"
"8475683","Sergei","Bobrovsky","RUS","Novokuznetsk","G",1988-09-20,"/api/v1/people/8475683"
"8474551","Ville","Leino","FIN","Savonlinna","LW",1983-10-06,"/api/v1/people/8474551"
"8475283","Lane","MacDermid","USA","Hartford","LW",1989-08-25,"/api/v1/people/8475283"
"8467408","Matt","Walker","CAN","Beaverlodge","D",1980-04-07,"/api/v1/people/8467408"
"8475080","Johan","Backlund","SWE","Skellefteå","G",1981-07-24,"/api/v1/people/8475080"
"8474636","Michael","Hutchinson","CAN","Barrie","G",1990-03-02,"/api/v1/people/8474636"
"8467361","Blair","Betts","CAN","Edmonton","C",1980-02-16,"/api/v1/people/8467361"
"8459424","Chris","Pronger","CAN","Dryden","D",1974-10-10,"/api/v1/people/8459424"
"8470597","Nikolay","Zherdev","RUS","Kiev","RW",1984-11-05,"/api/v1/people/8470597"
